2
3
3
10
2340
4
4
11
19
4
5
5
5
5
57
6
15
20
41
6
7
77
17
22
25
6
7
7
10
34
6
6
8
860
14
29
7
8
8
10
12
9
9
9
11
18
32
360
86
12
10
10
13
68
11
11
12
16
161
17
13
14
14
15
19
20
34
45
75
11
12
13
14
14
14
17
17
21
280
46
10
14
28
31
16
17
17
20
27
11
15
24
28
58
17
17
18
19
25
26
56
21
61
17
19
42
18
19
21
22
38
40
17
20
21
21
22
38
44
60
17
18
21
21
22
24
24
32
38
21
21
23
30
46
16
19
22
24
24
24
28
35
91
34
23
24
26
41
25
26
37
41
28
28
36
40
54
88
25
30
102
25
31
306
37
48
51
72
72
32
32
40
267
29
30
39
30
30
32
33
6885
97
139
24
32
35
46
75
31
33
39
4275
50
17583
30
34
34
54
58
59
66
