25
37
15
8
7
20
14
13
5
16
8
19
12
21
8
19
9
23
24
10
15
16
17
18
2
6
8
0
2
19
13
13
9
28
10
0
28
5
25
18
9
7
10
8
6
18
8
19
16
60
20
26
19
22
22
27
4
8
25
25
17
15
22
25
14
27
3
10
1
10
5
18
10
28
6
18
33
24
3
9
24
2
12
25
14
19
0
0
13
5
16
26
30
14
12
5
14
1
17
20
3
19
27
19
27
20
19
19
0
17
10
28
29
12
32
19
19
16
9
18
14
17
18
30
27
10
15
4
18
9
1
29
16
27
1
27
28
15
31
16
14
25
26
12
26
10
17
22
4
8
16
18
4
472
27
3
4
9
25
10
0
3
12
15
16
22
17
22
9
23
9
1
23
18
10
12
13
25
11
23
5
23
21
14
8
8
23
11
6
23
4
7
13
24
1
6
15
17
14
19
53
