0
0
0
1
1
1
1
1
1
1
1
1
2
2
3
2
2
2
2
2
3
5
1
2
2
2
2
4
2
2
2
2
2
5
2
2
2
2
3
2
2
2
2
6
2
2
2
3
3
3
2
3
3
3
3
3
3
3
3
7
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
4
4
3
3
3
3
3
3
3
4
4
3
3
4
4
4
3
3
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
5
5
4
4
4
5
5
5
5
5
5
5
5
5
5
5
9
38
5
10
5
5
5
5
5
5
6
7
6
6
6
5
6
6
6
11
5
6
6
6
7
5
5
6
6
6
6
6
6
6
7
10
4071
5
6
6
6
6
6
6
