103
7
6
4
4
5
8
9
6
5
9
1
5
10
10
10
14
10
12
13
14
5
6
13
14
14
4
11
8
17
13
12
8
14
7
13
3
9
9
11
11
2
13
5
8
8
8
9
6
14
5
17
18
2
13
10
11
16
4
4
6
8
10
5
2
6
9
11
12
10
17
7
14
17
11
3
4
5
9
12
12
11
11
6
11
9
8
6
4
15
2
7
1
4
9
9
10
8
17
1
6
6
10
5
2
14
6
8
14
1
11
11
11
1
9
5
3
5
6
12
10
9
17
14
12
15
12
6
3
5
5
12
3
6
5
3
14
15
1
1
1
10
9
14
5
16
8
7
6
14
6
12
9
1
1
14
11
15
9
5
11
12
406
6
20
5
7
12
15
4
16
1
4
4
4
12
12
12
16
5
9
16
3
5
6
12
3918
21
17
7
2
3
7
9
15
16
10
7
12
10
11
