19
9
8
7
6
6
10
12
9
7
13
1
8
16
14
11
12
9
11
12
14
3
5
11
16
13
3
9
7
14
10
9
6
15
6
13
3
9
9
11
9
1
12
4
7
8
8
8
6
14
4
18
17
2
14
10
10
13
5
3
5
7
9
5
1
6
9
11
11
9
17
7
15
15
10
2
3
5
7
10
10
10
8
4
11
8
8
6
3
17
1
7
1
3
8
8
9
7
15
1
5
5
8
4
2
12
7
9
13
1
11
11
11
1
8
4
3
5
6
9
9
8
14
11
9
13
11
1
3
5
5
10
3
6
4
3
12
14
1
2
1
9
8
13
5
15
8
6
6
14
6
11
8
1
1
14
10
15
10
6
12
15
8
3
17
5
10
8
11
4
12
1
2
2
2
8
8
8
10
3
6
12
7
3
4
9
12
14
11
5
1
2
5
6
11
11
7
5
8
8
8
