18488
676
715
874
312
858
2071
1384
232
280
738
49
2946
780
641
312
549
347
434
534
516
74
161
367
426
1661
110
3639
214
241
131
211
131
299
262
209
91
133
152
183
138
31
829
77
92
135
92
74
74
207
59
221
197
24
105
81
100
156
31
26
42
54
87
39
8
53
70
89
160
367
297
93
211
312
158
34
51
62
99
179
178
143
155
66
1725
133
117
90
46
269
20
111
12
46
108
108
132
132
683
15
73
58
113
49
27
198
69
123
235
10
162
175
148
11
107
50
34
44
80
149
122
96
282
186
148
223
174
21
38
55
56
2228
55
71
49
75
1028
158
8
13
6
69
60
116
31
144
55
44
36
602
71
158
112
10
9
246
133
254
108
80
174
213
95
125
272
59
68
134
181
43
306
13
41
35
30
121
122
173
207
54
92
222
32
41
48
141
196
249
143
47
19
29
46
59
100
118
66
50
91
73
65
